Entity,Week_Num,Week_Start,Week_End,Total_Net,Total_Inflow,Total_Outflow,Outflow_Abs,Transaction_Count,Inflow_Count,Outflow_Count,Avg_Transaction,Avg_Inflow,Avg_Outflow,Max_Transaction,Min_Transaction,Cat_AP_Net,Cat_AP_Count,Cat_Payroll_Net,Cat_Payroll_Count,Cat_Bank_charges_Net,Cat_Bank_charges_Count,Cat_Custom_and_Duty_Net,Cat_Custom_and_Duty_Count,Cat_Other_receipt_Net,Cat_Other_receipt_Count,Cat_AR_Net,Cat_AR_Count,Cat_Non_Netting_AP_Net,Cat_Non_Netting_AP_Count,Cat_Loan_payment_Net,Cat_Loan_payment_Count,Cat_Tax_payable_Net,Cat_Tax_payable_Count,Cat_Statutory_contribution_Net,Cat_Statutory_contribution_Count,Cat_Interest_income_Net,Cat_Interest_income_Count,Cat_Other_Net,Cat_Other_Count,Cat_Interest_charges_Net,Cat_Interest_charges_Count,Cat_Loan_payment_and_interest_charges_Net,Cat_Loan_payment_and_interest_charges_Count,Cat_Loan_receipt_Net,Cat_Loan_receipt_Count,Cat_Dividend_payout_Net,Cat_Dividend_payout_Count,Cat_Netting_AP_Net,Cat_Netting_AP_Count,Cat_Netting_AR_Net,Cat_Netting_AR_Count,Cat_Non_Netting_AR_Net,Cat_Non_Netting_AR_Count,PK40_Amount,PK50_Amount,PK40_Count,PK50_Count,Month,Week_of_Month,Is_Month_End,Quarter,Net_Lag1,Inflow_Lag1,Outflow_Lag1,Net_Lag2,Inflow_Lag2,Outflow_Lag2,Net_Lag4,Inflow_Lag4,Outflow_Lag4,Net_Rolling4_Mean,Net_Rolling4_Std,Cumulative_Net,Cat_AP_Lag1,Cat_AP_Rolling4_Mean,Cat_Payroll_Lag1,Cat_Payroll_Rolling4_Mean,Cat_Bank_charges_Lag1,Cat_Bank_charges_Rolling4_Mean,Cat_Custom_and_Duty_Lag1,Cat_Custom_and_Duty_Rolling4_Mean,Cat_Other_receipt_Lag1,Cat_Other_receipt_Rolling4_Mean,Cat_AR_Lag1,Cat_AR_Rolling4_Mean,Cat_Nonting_AP_Lag1,Cat_Nonting_AP_Rolling4_Mean,Cat_Loan_payment_Lag1,Cat_Loan_payment_Rolling4_Mean,Cat_Tax_payable_Lag1,Cat_Tax_payable_Rolling4_Mean,Cat_Statutory_contribution_Lag1,Cat_Statutory_contribution_Rolling4_Mean,Cat_Interest_income_Lag1,Cat_Interest_income_Rolling4_Mean,Cat_Other_Lag1,Cat_Other_Rolling4_Mean,Cat_Interest_charges_Lag1,Cat_Interest_charges_Rolling4_Mean,Cat_Loan_payment_and_interest_charges_Lag1,Cat_Loan_payment_and_interest_charges_Rolling4_Mean,Cat_Loan_receipt_Lag1,Cat_Loan_receipt_Rolling4_Mean,Cat_Dividend_payout_Lag1,Cat_Dividend_payout_Rolling4_Mean,Cat_Netting_AP_Lag1,Cat_Netting_AP_Rolling4_Mean,Cat_Netting_AR_Lag1,Cat_Netting_AR_Rolling4_Mean,Cat_Nonting_AR_Lag1,Cat_Nonting_AR_Rolling4_Mean,AP_Ratio,Payroll_Ratio,Bank_charges_Ratio,Custom_and_Duty_Ratio,Other_receipt_Ratio,AR_Ratio,Nonting_AP_Ratio,Loan_payment_Ratio,Tax_payable_Ratio,Statutory_contribution_Ratio,Interest_income_Ratio,Other_Ratio,Interest_charges_Ratio,Loan_payment_and_interest_charges_Ratio,Loan_receipt_Ratio,Dividend_payout_Ratio,Netting_AP_Ratio,Netting_AR_Ratio,Nonting_AR_Ratio,AP_AR_Ratio,Inflow_Concentration
ID10,1,2025-01-01,2025-01-07,-57652.35995,1.27965,-57653.639599999995,57653.639599999995,136,1,134,-423.9144113970588,1.27965,-430.2510417910447,1.27965,-23926.29,-48725.75649,119,0.0,0,0.0,0,-8828.34,1,1.27965,1,0.0,0,0.0,0,0.0,0,-99.54311000000001,15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.27965,-57653.639599999995,1,135,1,1,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57652.35995,0.0,-57652.35995,0.0,-48725.75649,0.0,0.0,0.0,0.0,0.0,-8828.34,0.0,1.27965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.54311000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451274778257539,0.0,0.0,0.15312379437596735,2.219498382178378e-05,0.0,0.0,0.0,0.001726532814457112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48725.75649,1.0
ID10,2,2025-01-08,2025-01-14,-57822.36279000001,2.42242,-57824.78521,57824.78521,371,1,370,-155.85542530997307,2.42242,-156.28320327027026,2.42242,-15613.62,-30174.844119999994,343,-7.5621,1,-441.8104,2,-15669.699900000001,2,2.42242,1,0.0,0,0.0,0,0.0,0,-11530.86869,22,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2.42242,-57824.78521,1,370,1,2,False,1,-57652.35995,1.27965,-57653.639599999995,0.0,0.0,0.0,0.0,0.0,0.0,-57737.36137,120.21016098498008,-115474.72274,-48725.75649,-39450.300305,0.0,-3.78105,0.0,-220.9052,-8828.34,-12249.019950000002,1.27965,1.851035,0.0,0.0,0.0,0.0,0.0,0.0,-99.54311000000001,-5815.2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218104998787055,0.00013077062355120326,0.007640182158316676,0.2709745212022094,4.1890661840349344e-05,0.0,0.0,0.0,0.19940213547537672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30174.844119999994,1.0
ID10,3,2025-01-15,2025-01-21,-5871.314779999998,107716.15766000001,-113587.47244000001,113587.47244000001,473,5,468,-12.41292765327695,21543.231532,-242.70827444444447,82803.49,-70762.9,-21923.38815,454,-70762.9,1,-847.41,1,-20017.079999999998,3,636.6976599999999,3,107079.46,2,0.0,0,0.0,0,-36.69429,9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,107716.15766000001,-113587.47244000001,5,468,1,3,False,1,-57822.36279000001,2.42242,-57824.78521,-57652.35995,1.27965,-57653.639599999995,0.0,0.0,0.0,-40448.67917333333,29944.99660266167,-121346.03752,-30174.844119999994,-33607.99625333333,-7.5621,-23590.15403333333,-441.8104,-429.7401333333333,-15669.699900000001,-14838.3733,2.42242,213.46657666666667,0.0,35693.153333333335,0.0,0.0,0.0,0.0,-11530.86869,-3889.035363333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09906474710827619,0.3197548091191478,0.0038291735188305883,0.09045075307149242,0.0028770321558317714,0.4838576753197145,0.0,0.0,0.00016580970670665923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047394350886715,0.9882481100690779
ID10,4,2025-01-22,2025-01-28,-358673.4818900001,68295.82752,-426969.3094100001,426969.3094100001,330,5,325,-1086.8893390606063,13659.165504,-1313.7517212615387,48870.82,-402027.71,-13297.895479999997,319,-5697.83,1,-0.88827,1,-5316.68,1,428.70752,3,0.0,0,0.0,0,0.0,0,-28.96566,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18996.3,1,0.0,0,-402627.05000000005,2,48870.82,1,0.0,0,68295.82752,-426969.3094100001,5,325,1,4,True,1,-5871.314779999998,107716.15766000001,-113587.47244000001,-57822.36279000001,2.42242,-57824.78521,0.0,0.0,0.0,-120004.87985250003,160979.9930023531,-480019.5194100001,-21923.38815,-28530.471059999996,-70762.9,-19117.073024999998,-847.41,-322.5271675,-20017.079999999998,-12457.949975,636.6976599999999,267.2768125,107079.46,26769.865,0.0,0.0,0.0,0.0,-36.69429,-2924.0179375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749.075,0.0,0.0,0.0,-100656.76250000001,0.0,12217.705,0.0,0.0,0.026850053614574324,0.011504605463084152,1.7935241828369326e-06,0.010735017677514115,0.0008656121500039942,0.0,0.0,0.0,5.848515843362089e-05,0.0,0.0,0.0,0.0,0.0,0.03835581910277869,0.0,0.8129525378987188,0.09867607541070939,0.0,13297.895479999997,0.5894536005060793
ID10,5,2025-01-29,2025-02-04,378982.86129,466609.00898,-87626.14769,87626.14769,333,9,324,1138.0866705405404,51845.44544222222,-270.45107311728395,163627.56,-24152.85,-47174.4938,307,0.0,0,0.0,0,-25227.152000000002,4,112.91897999999999,5,466496.08999999997,4,0.0,0,0.0,0,-45.78189,12,0.0,0,0.0,0,0.0,0,0.0,0,-15178.72,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,466609.00898,-87626.14769,9,324,1,5,True,1,-358673.4818900001,68295.82752,-426969.3094100001,-5871.314779999998,107716.15766000001,-113587.47244000001,-57652.35995,1.27965,-57653.639599999995,-10846.074542500035,302865.21997228946,-101036.65812000015,-13297.895479999997,-28142.655387499995,-5697.83,-19117.073024999998,-0.88827,-322.5271675,-5316.68,-16557.652975,428.70752,295.186645,0.0,143393.88749999998,0.0,0.0,0.0,0.0,-28.96566,-2910.5776324999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3794.68,18996.3,4749.075,0.0,0.0,-402627.05000000005,-100656.76250000001,48870.82,12217.705,0.0,0.0,0.08511638648734875,0.0,0.0,0.045517054803184624,0.00020373839270400825,0.8416934299203233,0.0,0.0,8.26037277661533e-05,0.0,0.0,0.0,0.0,0.027386786668673276,0.0,0.0,0.0,0.0,0.0,0.10112516441456133,0.9995161188424093
ID10,6,2025-02-05,2025-02-11,-85751.79865000001,1.31397,-85753.11262,85753.11262,376,2,373,-228.06329428191492,0.656985,-229.90110621983914,1.24764,-14272.47,-54268.955819999996,341,0.0,0,0.0,0,-18920.51,4,1.31397,2,0.0,0,0.0,0,0.0,0,-12563.646799999999,29,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.31397,-85753.11262,2,374,2,1,False,1,378982.86129,466609.00898,-87626.14769,-358673.4818900001,68295.82752,-426969.3094100001,-57822.36279000001,2.42242,-57824.78521,-17828.43350750004,304626.05869397876,-186788.45677000016,-47174.4938,-34166.1833125,0.0,-19115.1825,0.0,-212.0745675,-25227.152000000002,-17370.355499999998,112.91897999999999,294.90953249999995,466496.08999999997,143393.8875,0.0,0.0,0.0,0.0,-45.78189,-3168.7721599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15178.72,-3794.68,0.0,4749.075,0.0,0.0,0.0,-100656.76250000001,0.0,12217.705,0.0,0.0,0.6328414517826,0.0,0.0,0.22063595726038424,1.5322474328727246e-05,0.0,0.0,0.0,0.14650726848268694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54268.955819999996,1.0
ID10,7,2025-02-12,2025-02-18,88869.05863999994,150148.1,-61279.04136,61279.04136,437,2,435,203.3616902517161,75074.05,-140.87135944827588,148817.06,-14321.77,-41084.028920000004,411,-7.62682,1,-796.94951,2,-19168.190000000002,3,1331.04,1,148817.06,1,0.0,0,0.0,0,-222.24611,18,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,150148.1,-61279.04136,2,435,2,2,False,1,-85751.79865000001,1.31397,-85753.11262,378982.86129,466609.00898,-87626.14769,-5871.314779999998,107716.15766000001,-113587.47244000001,5856.659847499945,309509.58760574996,-97919.39813000022,-54268.955819999996,-38956.343505,0.0,-1426.364205,0.0,-199.45944500000004,-18920.51,-17158.133,1.31397,468.4951175,0.0,153828.28749999998,0.0,0.0,0.0,0.0,-12563.646799999999,-3215.1601149999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3794.68,0.0,4749.075,0.0,0.0,0.0,-100656.76250000001,0.0,12217.705,0.0,0.0,0.1943176673331909,3.60730412894989e-05,0.003769381286024308,0.09066097132421637,0.006295502041214374,0.7038692338303296,0.0,0.0,0.0010511711437349398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760706932390682,0.9824274761590372
ID10,8,2025-02-19,2025-02-25,-236843.46889,233357.56,-470201.02888999996,470201.02888999996,172,3,169,-1376.9969121511626,77785.85333333333,-2782.2546088165677,181879.42,-196439.56,-44763.65165,149,-46534.9612,3,-0.79116,1,-2343.21,1,0.0,0,0.0,0,0.0,0,0.0,0,-184.86487999999997,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,181879.42,1,0.0,0,-376373.55,3,51478.14,2,0.0,0,233357.56,-470201.02888999996,3,169,2,3,False,1,88869.05863999994,150148.1,-61279.04136,-85751.79865000001,1.31397,-85753.11262,-358673.4818900001,68295.82752,-426969.3094100001,36314.16309749998,264385.47911259317,-334762.86702000024,-41084.028920000004,-46822.7825475,-7.62682,-11635.647004999999,-796.94951,-199.43516750000003,-19168.190000000002,-16414.7655,1331.04,361.3182375,148817.06,153828.28749999998,0.0,0.0,0.0,0.0,-222.24611,-3254.1349199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3794.68,0.0,45469.855,0.0,0.0,0.0,-94093.3875,0.0,12869.535,0.0,0.0,0.06362462537856774,0.06614226865372778,1.1245118921058276e-06,0.0033305115409036053,0.0,0.0,0.0,0.0,0.0002627569088335062,0.0,0.0,0.0,0.0,0.0,0.25851353799397153,0.0,0.5349569402511342,0.07316823476096958,0.0,44763.65165,0.6561312953450279
ID10,9,2025-02-26,2025-03-04,287091.04196,516995.84667999996,-229904.80472000001,229904.80472000001,385,7,376,745.6910180779221,73856.54952571428,-611.4489487234043,193332.81,-153855.84,-35877.078330000004,366,0.0,0,-403.36,1,-39745.21108000001,7,31.92668,3,516963.92,4,0.0,0,0.0,0,-23.31531,3,0.0,0,0.0,0,0.0,0,0.0,0,-153855.84,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,516995.84667999996,-229904.80472,7,378,2,4,True,1,-236843.46889,233357.56,-470201.02888999996,88869.05863999994,150148.1,-61279.04136,378982.86129,466609.00898,-87626.14769,13341.208264999987,225872.54837844308,-47671.82506000018,-44763.65165,-43998.42868,-46534.9612,-11635.647004999999,-0.79116,-300.27516750000007,-2343.21,-20044.280270000003,0.0,341.0701625,0.0,166445.245,0.0,0.0,0.0,0.0,-184.86487999999997,-3248.5182749999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38463.96,181879.42,45469.855,0.0,0.0,-376373.55,-94093.3875,51478.14,12869.535,0.0,0.0,0.04803460575747465,0.0,0.0005400450504949179,0.053213517762370516,4.274555115215957e-05,0.6921454935552624,0.0,0.0,3.121607934910418e-05,0.0,0.0,0.0,0.0,0.20599237624389627,0.0,0.0,0.0,0.0,0.0,0.06939957885262091,0.9998764991688134
ID10,10,2025-03-05,2025-03-11,-46481.694619999995,24.3952,-46506.08982,46506.08982,250,2,248,-185.92677847999997,12.1976,-187.52455572580647,23.93226,-12403.55,-26539.814829999996,215,0.0,0,0.0,0,-10276.02,2,24.3952,2,0.0,0,0.0,0,0.0,0,-9690.254989999996,31,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,24.3952,-46506.08982,2,248,3,1,False,1,287091.04196,516995.84667999996,-229904.80472000001,-236843.46889,233357.56,-470201.02888999996,-85751.79865000001,1.31397,-85753.11262,23158.73427249999,220929.13249532942,-94153.51968000017,-35877.078330000004,-37066.1434325,0.0,-11635.647004999999,-403.36,-300.27516750000007,-39745.21108000001,-17883.157770000005,31.92668,346.84047,516963.92,166445.245,0.0,0.0,0.0,0.0,-23.31531,-2530.1703224999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153855.84,-38463.96,0.0,45469.855,0.0,0.0,0.0,-94093.3875,0.0,12869.535,0.0,0.0,0.5703747729814658,0.0,0.0,0.22084489331205343,0.000524284240525632,0.0,0.0,0.0,0.20825604946595494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26539.814829999996,1.0
