Entity,Week_Num,Week_Start,Week_End,Total_Net,Total_Inflow,Total_Outflow,Outflow_Abs,Transaction_Count,Inflow_Count,Outflow_Count,Avg_Transaction,Avg_Inflow,Avg_Outflow,Max_Transaction,Min_Transaction,Cat_AP_Net,Cat_AP_Count,Cat_Payroll_Net,Cat_Payroll_Count,Cat_Bank_charges_Net,Cat_Bank_charges_Count,Cat_Custom_and_Duty_Net,Cat_Custom_and_Duty_Count,Cat_Other_receipt_Net,Cat_Other_receipt_Count,Cat_AR_Net,Cat_AR_Count,Cat_Non_Netting_AP_Net,Cat_Non_Netting_AP_Count,Cat_Loan_payment_Net,Cat_Loan_payment_Count,Cat_Tax_payable_Net,Cat_Tax_payable_Count,Cat_Statutory_contribution_Net,Cat_Statutory_contribution_Count,Cat_Interest_income_Net,Cat_Interest_income_Count,Cat_Other_Net,Cat_Other_Count,Cat_Interest_charges_Net,Cat_Interest_charges_Count,Cat_Loan_payment_and_interest_charges_Net,Cat_Loan_payment_and_interest_charges_Count,Cat_Loan_receipt_Net,Cat_Loan_receipt_Count,Cat_Dividend_payout_Net,Cat_Dividend_payout_Count,Cat_Netting_AP_Net,Cat_Netting_AP_Count,Cat_Netting_AR_Net,Cat_Netting_AR_Count,Cat_Non_Netting_AR_Net,Cat_Non_Netting_AR_Count,PK40_Amount,PK50_Amount,PK40_Count,PK50_Count,Month,Week_of_Month,Is_Month_End,Quarter,Net_Lag1,Inflow_Lag1,Outflow_Lag1,Net_Lag2,Inflow_Lag2,Outflow_Lag2,Net_Lag4,Inflow_Lag4,Outflow_Lag4,Net_Rolling4_Mean,Net_Rolling4_Std,Cumulative_Net,Cat_AP_Lag1,Cat_AP_Rolling4_Mean,Cat_Payroll_Lag1,Cat_Payroll_Rolling4_Mean,Cat_Bank_charges_Lag1,Cat_Bank_charges_Rolling4_Mean,Cat_Custom_and_Duty_Lag1,Cat_Custom_and_Duty_Rolling4_Mean,Cat_Other_receipt_Lag1,Cat_Other_receipt_Rolling4_Mean,Cat_AR_Lag1,Cat_AR_Rolling4_Mean,Cat_Nonting_AP_Lag1,Cat_Nonting_AP_Rolling4_Mean,Cat_Loan_payment_Lag1,Cat_Loan_payment_Rolling4_Mean,Cat_Tax_payable_Lag1,Cat_Tax_payable_Rolling4_Mean,Cat_Statutory_contribution_Lag1,Cat_Statutory_contribution_Rolling4_Mean,Cat_Interest_income_Lag1,Cat_Interest_income_Rolling4_Mean,Cat_Other_Lag1,Cat_Other_Rolling4_Mean,Cat_Interest_charges_Lag1,Cat_Interest_charges_Rolling4_Mean,Cat_Loan_payment_and_interest_charges_Lag1,Cat_Loan_payment_and_interest_charges_Rolling4_Mean,Cat_Loan_receipt_Lag1,Cat_Loan_receipt_Rolling4_Mean,Cat_Dividend_payout_Lag1,Cat_Dividend_payout_Rolling4_Mean,Cat_Netting_AP_Lag1,Cat_Netting_AP_Rolling4_Mean,Cat_Netting_AR_Lag1,Cat_Netting_AR_Rolling4_Mean,Cat_Nonting_AR_Lag1,Cat_Nonting_AR_Rolling4_Mean,AP_Ratio,Payroll_Ratio,Bank_charges_Ratio,Custom_and_Duty_Ratio,Other_receipt_Ratio,AR_Ratio,Nonting_AP_Ratio,Loan_payment_Ratio,Tax_payable_Ratio,Statutory_contribution_Ratio,Interest_income_Ratio,Other_Ratio,Interest_charges_Ratio,Loan_payment_and_interest_charges_Ratio,Loan_receipt_Ratio,Dividend_payout_Ratio,Netting_AP_Ratio,Netting_AR_Ratio,Nonting_AR_Ratio,AP_AR_Ratio,Inflow_Concentration
PH10,1,2025-01-01,2025-01-07,-39384.46897,3636.57698,-43021.04595,43021.04595,147,7,140,-267.92155761904763,519.5109971428571,-307.2931853571429,2596.98,-7953.3,-32007.728480000005,137,-6499.79,1,-3.17049,4,-4441.73,3,0.0,0,3567.95,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,3636.57698,-43021.04595,7,140,1,1,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39384.46897,0.0,-39384.46897,0.0,-32007.728480000005,0.0,-6499.79,0.0,-3.17049,0.0,-4441.73,0.0,0.0,0.0,3567.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6860128414175944,0.13930821143099328,6.795224018927533e-05,0.0951983774797933,0.0,0.07647089105574371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970901632590145,1.0
PH10,2,2025-01-08,2025-01-14,-67514.27508,1780.6658700000003,-69294.94095,69294.94095,232,11,221,-291.00980637931036,161.87871545454547,-313.5517690045249,754.77,-24336.3,-33707.95254,210,-24336.3,1,-2.8954799999999996,5,-9866.64634,8,1670.01,4,20.90928,2,0.0,0,0.0,0,-1291.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1780.6658700000003,-69294.94095,11,221,1,2,False,1,-39384.46897,3636.57698,-43021.04595,0.0,0.0,0.0,0.0,0.0,0.0,-53449.372025000004,19890.776653843783,-106898.74405000001,-32007.728480000005,-32857.84051,-6499.79,-15418.045,-3.17049,-3.032985,-4441.73,-7154.188169999999,0.0,835.005,3567.95,1794.4296399999998,0.0,0.0,0.0,0.0,0.0,-645.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4742548681345187,0.3424001719975748,4.073802714527425e-05,0.13881902359254453,0.02349624680981373,0.0002941836297360507,0.0,0.0,0.01816938409362426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.1048902688185,0.9755745601210892
PH10,3,2025-01-15,2025-01-21,-49909.03587,6441.58752,-56350.62339,56350.62339,136,12,124,-366.9782049264706,536.79896,-454.4405112096774,2340.8,-14261.75,-39099.51128,114,-178.72,1,-2.60601,6,-5950.02858,8,4031.89,5,2340.8,1,0.0,0,0.0,0,-11050.86,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,6441.58752,-56350.62339,12,124,1,3,False,1,-67514.27508,1780.6658700000003,-69294.94095,-39384.46897,3636.57698,-43021.04595,0.0,0.0,0.0,-52269.25997333333,14212.65250788941,-156807.77992,-33707.95254,-34938.39743333333,-24336.3,-10338.27,-2.8954799999999996,-2.89066,-9866.64634,-6752.801640000001,1670.01,1900.6333333333332,20.90928,1976.5530933333332,0.0,0.0,0.0,0.0,-1291.4,-4114.086666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6226809139757999,0.0028462128886679776,4.15021220344541e-05,0.09475743079867292,0.064210034040351,0.037278509007352294,0.0,0.0,0.17599093645291747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.703482262474367,0.5352093381733671
PH10,4,2025-01-22,2025-01-28,-191091.39993,221117.47506,-412208.8749899999,412208.8749899999,209,13,196,-914.312918325359,17009.036543076923,-2103.10650505102,219878.07,-353700.14,-48161.196970000005,189,-4382.74,1,-4.09656,5,-5842.889999999999,6,752.8526800000001,4,220248.2,2,0.0,0,0.0,0,-1.38908,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-353700.14,1,0.0,0,0.0,0,221117.47506,-412208.8749899999,13,196,1,4,True,1,-49909.03587,6441.58752,-56350.62339,-67514.27508,1780.6658700000003,-69294.94095,0.0,0.0,0.0,-86974.7949625,70374.44822573815,-347899.17985,-39099.51128,-38244.0973175,-178.72,-8849.3875,-2.60601,-3.192135,-5950.02858,-6525.32373,4031.89,1613.6881700000001,2340.8,56544.46482,0.0,0.0,0.0,0.0,-11050.86,-3085.9122700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88425.035,0.0,0.0,0.0,0.0,0.07604483370413653,0.006920192093150697,6.468323952850824e-06,0.009225717514420037,0.0011887278650897185,0.34776415031936037,0.0,0.0,2.1933083944641414e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584800631966064,0.0,0.0,0.21866783460659384,0.9932100952882823
PH10,5,2025-01-29,2025-02-04,171508.57175,198323.29903,-26814.72728,26814.72728,189,20,169,907.4527605820106,9916.164951499999,-158.66702532544377,158174.49,-5583.24,-15277.26251,159,0.0,0,-7.19215,9,-2277.2045999999996,6,41.49399,10,198144.00999999998,2,0.0,0,0.0,0,-9115.27298,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,198323.29903,-26814.72728,20,169,1,5,True,1,-191091.39993,221117.47506,-412208.8749899999,-49909.03587,6441.58752,-56350.62339,-39384.46897,3636.57698,-43021.04595,-34251.534782500006,150872.4980153283,-176390.6081,-48161.196970000005,-34061.480825,-4382.74,-7224.44,-4.09656,-4.19755,-5842.889999999999,-5984.1923799999995,752.8526800000001,1624.0616675,220248.2,105188.47982,0.0,0.0,0.0,0.0,-1.38908,-5364.730515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-353700.14,-88425.035,0.0,0.0,0.0,0.0,0.06785731739943493,0.0,3.194551412695113e-05,0.010114704465181912,0.00018430467158340257,0.880100146774712,0.0,0.0,0.04048748729567736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07710181352441592,0.9995813487708141
PH10,6,2025-02-05,2025-02-11,-34469.07774,1042.6160599999998,-35511.6938,35511.6938,208,15,193,-165.71671990384615,69.50773733333332,-183.9984134715026,867.34,-8420.2,-22358.38161,191,-6303.01,1,-4.553590000000001,6,-2544.31458,4,2.83332,2,887.4687200000001,3,0.0,0,0.0,0,-4149.12,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1042.6160599999998,-35511.6938,15,193,2,1,False,1,171508.57175,198323.29903,-26814.72728,-191091.39993,221117.47506,-412208.8749899999,-67514.27508,1780.6658700000003,-69294.94095,-25990.235447500003,149340.96684900328,-210859.68584000002,-15277.26251,-31224.088092500002,0.0,-2716.1175000000003,-7.19215,-4.6120775,-2277.2045999999996,-4153.60944,41.49399,1207.2674975,198144.00999999998,105405.11968,0.0,0.0,0.0,0.0,-9115.27298,-6079.160515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88425.035,0.0,0.0,0.0,0.0,0.6116483034594488,0.17242864177001316,0.00012457053675585386,0.06960368256833505,7.750987532937655e-05,0.024278087136617603,0.0,0.0,0.11350563082412958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19343060339073,0.9936554044739443
PH10,7,2025-02-12,2025-02-18,-52707.64033999999,1955.70701,-54663.34735,54663.34735,165,15,150,-319.44024448484845,130.38046733333334,-364.42231566666663,1763.16,-30885.92,-16220.5411,147,-30885.92,1,-2.41505,6,-565.46,3,71.70581000000001,6,1763.16,1,0.0,0,0.0,0,-6868.17,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1955.70701,-54663.34735,15,150,2,2,False,1,-34469.07774,1042.6160599999998,-35511.6938,171508.57175,198323.29903,-26814.72728,-49909.03587,6441.58752,-56350.62339,-26689.886565,149496.85147406816,-263567.32618,-22358.38161,-25504.3455475,-6303.01,-10392.9175,-4.553590000000001,-4.564337500000001,-2544.31458,-2807.467295,2.83332,217.22145000000015,887.4687200000001,105260.70967999999,0.0,0.0,0.0,0.0,-4149.12,-5033.488015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88425.035,0.0,0.0,0.0,0.0,0.28648555302363765,0.5455039888801139,4.265436834469943e-05,0.009987097212974366,0.0012664607491335717,0.03114075323104708,0.0,0.0,0.12130492247945769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.199698892896844,0.9248952422380117
PH10,8,2025-02-19,2025-02-25,-43400.34027,276.10834,-43676.44861,43676.44861,205,10,195,-211.70897692682928,27.610834,-223.98178774358973,155.53,-7259.4,-24384.849079999996,184,-5385.400000000001,2,-4.83072,6,-13799.91631,9,174.65584,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,276.10834,-43676.44861,10,195,2,3,False,1,-52707.64033999999,1955.70701,-54663.34735,-34469.07774,1042.6160599999998,-35511.6938,-191091.39993,221117.47506,-412208.8749899999,10232.878350000005,107774.68037906683,-306967.66645,-16220.5411,-19560.258575,-30885.92,-10643.5825,-2.41505,-4.7478775,-565.46,-4796.723872500001,71.70581000000001,72.67224000000012,1763.16,50198.65968,0.0,0.0,0.0,0.0,-6868.17,-5033.140745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547993284609122,0.12252757003708292,0.00010990759890250255,0.3139730033385464,0.003973735594010761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24384.849079999996,1.0
PH10,9,2025-02-26,2025-03-04,148855.61326000004,462599.78418,-313744.17092000006,313744.17092000006,176,15,161,845.7705298863639,30839.985612,-1948.7215585093172,209155.38,-271099.44,-31411.81178,157,-8134.46,2,-7.0082,6,-2975.75,3,134.85324,4,462349.23,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-271099.44,1,0.0,0,0.0,0,462599.78418,-313744.17092000006,15,161,2,4,True,1,-43400.34027,276.10834,-43676.44861,-52707.64033999999,1955.70701,-54663.34735,171508.57175,198323.29903,-26814.72728,4569.638727500016,96478.44217340295,-158112.05318999995,-24384.849079999996,-23593.8958925,-5385.400000000001,-12677.1975,-4.83072,-4.701890000000001,-13799.91631,-4971.3602224999995,174.65584,96.01205250000012,0.0,116249.96468,0.0,0.0,0.0,0.0,0.0,-2754.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67774.86,0.0,0.0,0.0,0.0,0.040461204822486024,0.010477907307144818,9.027184347815628e-06,0.0038330304247898685,0.00017370295616281277,0.5955468925374001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34920016858388486,0.0,0.0,0.06793957844376641,0.9994170008276761
PH10,10,2025-03-05,2025-03-11,-39279.435209999996,2596.12586,-41875.56107,41875.56107,210,17,193,-187.04492957142855,152.71328588235295,-216.97181901554407,2384.98,-10897.07,-18686.49516,184,-30.8055,1,-4.9697,6,-8770.37704,8,30.70898,4,2408.14296,3,0.0,0,0.0,0,-14225.63975,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2596.12586,-41875.56107,17,193,3,1,False,1,148855.61326000004,462599.78418,-313744.17092000006,-43400.34027,276.10834,-43676.44861,-34469.07774,1042.6160599999998,-35511.6938,3367.0493600000173,97154.86680144431,-197391.48839999994,-31411.81178,-22675.92428,-8134.46,-11109.146375,-7.0082,-4.8059175000000005,-2975.75,-6527.8758375,134.85324,102.98096750000012,462349.23,116630.13324000001,0.0,0.0,0.0,0.0,0.0,-5273.4524375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271099.44,-67774.86,0.0,0.0,0.0,0.0,0.42018858401780884,0.000692699155948119,0.00011174975232719375,0.19721260076787464,0.000690528786289061,0.05415002502132428,0.0,0.0,0.3198808215301492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759711724091329,0.975133951210861
